content,link
 ดร.อารักษ์ สุธีวงศ์ ประธานกรรมการ และประธานเจ้าหน้าที่บริหาร Chairman and Chief Executive Officer นายสุกิจ อุดมศิริกุล กรรมการ Director นายวีรภัทร จันทรวรรณกูล กรรมการ Director นายเดชพล แหลมวิไล กรรมการ Director นางสาวปราณิศา โกวิทวัฒนพงศ์ กรรมการ Director นางสาวเอกาญ ปัญญาคำเลิศ กรรมการ Director นางสาวศศวรรณ พิพัฒน์ธนนันท์ กรรมการ Director นาย พฤทธิพงศ์ มุกุระ กรรมการ Director,https://www.innovestx.co.th/about-us/risk-committee
,https://www.innovestx.co.th/products/product-user-guide/detail/manual/howtoresetpassword
,https://www.innovestx.co.th/innovestx-documents/announcement
Document,https://www.innovestx.co.th/docs/default-source/about-us/tnc---usdt-freever-promotion.pdf?sfvrsn=5a081781_1
Document,https://www.innovestx.co.th/docs/default-source/about-us/term-and-condition_better-together_on-web.pdf?sfvrsn=e84f25e4_1
Document,https://www.innovestx.co.th/docs/default-source/da-document/da-on-20230820.pdf?sfvrsn=f64c2eb_1
Document,https://www.innovestx.co.th/docs/default-source/about-us/%E0%B8%82-%E0%B8%AD%E0%B8%A1-%E0%B8%A5%E0%B8%84-%E0%B8%93%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%83%E0%B8%AB-%E0%B8%9A%E0%B8%A3-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%83%E0%B8%99%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B8%B0%E0%B8%9C-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%AD%E0%B8%9A%E0%B8%98-%E0%B8%A3%E0%B8%81-%E0%B8%88%E0%B8%AA-%E0%B8%99%E0%B8%97%E0%B8%A3-%E0%B8%9E%E0%B8%A2-%E0%B8%94-%E0%B8%88-%E0%B8%97-%E0%B8%A5-%E0%B9%80%E0%B8%94-%E0%B8%AD%E0%B8%99-%E0%B8%A1-%E0%B8%96-%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%99-2566.pdf?sfvrsn=2d3c235e_1
"แอปเดียวครบ ทุกจักรวาลการลงทุน แอปเดียวครบ ทุกจักรวาลการลงทุน แอปเดียวครบ ทุกจักรวาลการลงทุน เปิดบัญชีลงทุนง่าย อนุมัติไว ไม่ต้องส่งเอกสารเพิ่ม แอปเดียวจบ ลงทุนได้ ทุกสินทรัพย์ ทั้งหุ้นไทย หุ้นต่างประเทศ กองทุนรวม ตราสารหนี้ สินทรัพย์ดิจิทัล ลงทุนด้วยฟีเจอร์อัจฉริยะ ปรับพอร์ตลงทุนแบบอัตโนมัติ สร้างผลตอบแทนที่ดีกว่า แสดงทุกสินทรัพย์ที่คุณลงทุนในที่เดียวบน My Statement เข้าถึงการบริหารจัดการสินทรัพย์ได้อย่างมีประสิทธิภาพและสะดวกต่อการวางแผนการลงทุน เต็มอิ่มกับคลังความรู้ อัปเดตทุกวัน ทั้งข่าวสารและกลยุทธ์การลงทุนจากกูรูมากประสบการณ์ ในรูปแบบบทความและวีดีโอ ให้คุณลงทุนได้อย่างมั่นใจ ไม่ว่าคุณจะเป็นนักลงทุนที่เพิ่งเริ่มต้นหรือเป็นนักลงทุนมากประสบการณ์ กดลงทะเบียน และกรอกข้อมูลส่วนตัวเบื้องต้น หากมีแอป SCB EASY สามารถยืนยันตัวตนง่ายๆ ได้เลย หรือยืนยันตัวตนรูปแบบดิจิทัล (NDID) ผ่านธนาคารอื่น ๆ ที่คุณสะดวก ◉ สร้างรหัส PIN กรอกข้อมูลเปิดบัญชี และเลือกบัญชีธนาคารที่ต้องการใช้เพื่อหักบัญชีอัตโนมัติ (ATS) หลังจากนั้นทำแบบประเมินความเสี่ยง และแบบประเมินความรู้ ◉ กรอกโค้ดเปิดบัญชี โค้ดชวนเพื่อน หรือโค้ดโปรโมชัน (ถ้ามี) ตรวจสอบข้อมูล ยืนยันอีเมล และตั้งรหัสผ่าน เพื่อเข้าใช้งานได้เลย Learning from basic to advanced level. แหล่งความรู้ด้านการลงทุน มือใหม่เริ่มลงทุน หุ้น กองทุน สินทรัพย์ดิจิทัล Investment Mindset ลงทุนเพิ่มความมั่งคั่ง จัดพอร์ตลงทุน “บริษัทหลักทรัพย์ อินโนเวสท์ เอกซ์ จำกัด” (InnovestX Securities Co., Ltd.) บริษัทเรือธงด้านการเงินการลงทุนแห่งอนาคตภายใต้กลุ่ม SCBX มุ่งมั่นในการพัฒนา และสร้างการเติบโตด้านการเงินการลงทุนผ่านผลิตภัณฑ์ และบริการที่ได้รับการพัฒนาอย่างต่อเนื่อง เพื่อทำให้การลงทุนทุกรูปแบบเป็นเรื่องที่เข้าถึงง่าย ทุกคนสามารถเข้าถึงได้ผ่านเทคโนโลยี และนวัตกรรมต่างๆ สู่โอกาสทางการเงิน การลงทุนอย่างเท่าเทียม จนส่งผลต่อความสำเร็จทางธุรกิจ และบทบาทการเป็นบริษัทหลักทรัพย์ชั้นนำของเมืองไทย ที่สามารถตอบสนองความต้องการให้กับนักลงทุนแบบครบวงจร รวมถึงช่วยเพิ่มโอกาสให้คนไทยเข้าถึงการลงทุนได้มากยิ่งขึ้น จนสามารถขยายฐานลูกค้านักลงทุนของบริษัทได้กว่า 8 แสนราย ในขณะที่จำนวนนักลงทุนหุ้นต่างประเทศเติบโตสูงถึง 110% เมื่อเทียบกับปี 2564 บริษัทหลักทรัพย์ อินโนเวสท์ เอกซ์ จำกัด (InnovestX Securities Co., Ltd.) เรือธงด้านการเงินการลงทุนของกลุ่ม SCBX ตอกย้ำความเป็นผู้นำด้านการเงินการลงทุนอย่างต่อเนื่อง ล่าสุด นำเสนอ “Offshore KIKO” หรือ Knock-In Knock-Out Equity Note หุ้นกู้ที่มีอนุพันธ์แฝงระยะสั้น (Structured Notes) ประเภทหนึ่งที่มีสินทรัพย์อ้างอิงเป็นหุ้นต่างประเทศสำหรับผู้ลงทุนรายใหญ่ (High Net Worth) มุ่งเพิ่มโอกาสลงทุนในสินทรัพย์ทางเลือกที่สามารถสร้างผลตอบแทนได้สูงกว่าหุ้นกู้ทั่วไปในสภาพตลาดปัจจุบันที่ตลาดหุ้นต่างประเทศอยู่ในช่วงสภาวะตลาด Sideway ชูจุดเด่นผลตอบแทนสูงถึง 15-20% ต่อปี ภายในระยะเวลาการลงทุน 3-6 เดือน จ่ายดอกเบี้ยทุกเดือน ไม่มีค่าธรรมเนียมการซื้อด้วยเงินลงทุนขั้นต่ำ 1 ล้านบาท หรือ 30,000 ดอลลาร์สหรัฐ (USD) พร้อมเพิ่มความมั่นใจในการคัดเลือกหุ้นที่จะมาเป็นสินทรัพย์อ้างอิงโดยทีมผู้เชี่ยวชาญด้าน Research และ Wealth Strategy & Advisory จาก InnovestX ที่เลือกเฉพาะหุ้นจากบริษัทขนาดใหญ่ พื้นฐานดี และสามารถ Customize หุ้นได้ตามความต้องการของนักลงทุนแต่ละราย เพื่อสร้างโอกาสและเพิ่มทางเลือกด้านการลงทุนแก่นักลงทุนไทยในภาวะดอกเบี้ยต่ำ เงินเฟ้อดีดตัวสูง และในช่วงที่ตลาดหุ้นอยู่ในช่วง Sideway หรือราคาหุ้นเคลื่อนไหวในกรอบแคบๆ แบบนี้ บริษัทหลักทรัพย์ อินโนเวสท์ เอกซ์ จำกัด (InnovestX Securities Co., Ltd.) เรือธงด้านการเงินการลงทุนของกลุ่ม SCBX เดินหน้าผลักดันและส่งเสริมความรู้ด้านการเงินการลงทุนอย่างต่อเนื่อง ล่าสุด ร่วมสนับสนุน “งานสัมมนา ThaiVI การกุศล 2566” ซึ่งจัดโดยสมาคมนักลงทุนเน้นคุณค่า (ประเทศไทย) รายได้ทั้งหมดหลังหักค่าใช้จ่ายมอบให้กับมูลนิธิรามาธิบดีเพื่อสมทบทุนซื้ออุปกรณ์การแพทย์ และช่วยเหลือผู้ป่วยยากไร้

งานที่รวบรวมทุกองค์ความรู้แบบเข้มข้น พร้อมได้พูดคุยอย่างใกล้ชิดกับเหล่าผู้เชี่ยวชาญและผู้ทรงคุณวุฒิด้านการลงทุนในหลากหลายอุตสาหกรรมแถวหน้าของเมืองไทยอย่างคับคั่ง มาร่วมวิเคราะห์ทุกประเด็นสำคัญ ครอบคลุมเนื้อหา เทคนิคหาหุ้นลงทุน 2566 นำทัพโดยผู้เชี่ยวชาญและกูรูการลงทุนแนวหน้าของประเทศไทย อาทิ นายสิทธิชัย ดวงรัตนฉายา นักกลยุทธ์อาวุโส ตลาดหุ้นไทยและต่างประเทศ บล. อินโนเวสท์ เอกซ์ จำกัด ที่ร่วมแชร์มุมมองในหัวข้อ “Offshore Stock Investment”, นายภิญญ์พิสิฐ ตั้งธำรงโรจน์ เจ้าของเพจเม่ากลับใจ, นายธนายุทธ กังวานพณิชย์ เจ้าของเพจซั่มหุ้น และ นายศรุติ โชติเสรีวิทย์ เจ้าของเพจ Stock Vitamins “บริษัทหลักทรัพย์ อินโนเวสท์ เอกซ์ จำกัด” (InnovestX Securities Co., Ltd.) บริษัทเรือธงด้านการเงินการลงทุนแห่งอนาคตภายใต้กลุ่ม SCBX มุ่งมั่นในการพัฒนา และสร้างการเติบโตด้านการเงินการลงทุนผ่านผลิตภัณฑ์ และบริการที่ได้รับการพัฒนาอย่างต่อเนื่อง เพื่อทำให้การลงทุนทุกรูปแบบเป็นเรื่องที่เข้าถึงง่าย ทุกคนสามารถเข้าถึงได้ผ่านเทคโนโลยี และนวัตกรรมต่างๆ สู่โอกาสทางการเงิน การลงทุนอย่างเท่าเทียม จนส่งผลต่อความสำเร็จทางธุรกิจ และบทบาทการเป็นบริษัทหลักทรัพย์ชั้นนำของเมืองไทย ที่สามารถตอบสนองความต้องการให้กับนักลงทุนแบบครบวงจร รวมถึงช่วยเพิ่มโอกาสให้คนไทยเข้าถึงการลงทุนได้มากยิ่งขึ้น จนสามารถขยายฐานลูกค้านักลงทุนของบริษัทได้กว่า 8 แสนราย ในขณะที่จำนวนนักลงทุนหุ้นต่างประเทศเติบโตสูงถึง 110% เมื่อเทียบกับปี 2564 บริษัทหลักทรัพย์ อินโนเวสท์ เอกซ์ จำกัด (InnovestX Securities Co., Ltd.) เรือธงด้านการเงินการลงทุนของกลุ่ม SCBX ตอกย้ำความเป็นผู้นำด้านการเงินการลงทุนอย่างต่อเนื่อง ล่าสุด นำเสนอ “Offshore KIKO” หรือ Knock-In Knock-Out Equity Note หุ้นกู้ที่มีอนุพันธ์แฝงระยะสั้น (Structured Notes) ประเภทหนึ่งที่มีสินทรัพย์อ้างอิงเป็นหุ้นต่างประเทศสำหรับผู้ลงทุนรายใหญ่ (High Net Worth) มุ่งเพิ่มโอกาสลงทุนในสินทรัพย์ทางเลือกที่สามารถสร้างผลตอบแทนได้สูงกว่าหุ้นกู้ทั่วไปในสภาพตลาดปัจจุบันที่ตลาดหุ้นต่างประเทศอยู่ในช่วงสภาวะตลาด Sideway ชูจุดเด่นผลตอบแทนสูงถึง 15-20% ต่อปี ภายในระยะเวลาการลงทุน 3-6 เดือน จ่ายดอกเบี้ยทุกเดือน ไม่มีค่าธรรมเนียมการซื้อด้วยเงินลงทุนขั้นต่ำ 1 ล้านบาท หรือ 30,000 ดอลลาร์สหรัฐ (USD) พร้อมเพิ่มความมั่นใจในการคัดเลือกหุ้นที่จะมาเป็นสินทรัพย์อ้างอิงโดยทีมผู้เชี่ยวชาญด้าน Research และ Wealth Strategy & Advisory จาก InnovestX ที่เลือกเฉพาะหุ้นจากบริษัทขนาดใหญ่ พื้นฐานดี และสามารถ Customize หุ้นได้ตามความต้องการของนักลงทุนแต่ละราย เพื่อสร้างโอกาสและเพิ่มทางเลือกด้านการลงทุนแก่นักลงทุนไทยในภาวะดอกเบี้ยต่ำ เงินเฟ้อดีดตัวสูง และในช่วงที่ตลาดหุ้นอยู่ในช่วง Sideway หรือราคาหุ้นเคลื่อนไหวในกรอบแคบๆ แบบนี้  ผู้ลงทุนควรทำความเข้าใจลักษณะสินค้า เงื่อนไขผลตอบแทน และความเสี่ยง ก่อนตัดสินใจลงทุน",https://www.innovestx.co.th/
 ✈️ ให้การลงทุนของคุณคุ้มค่าและไปได้ไกลกว่าที่เคย  แลกรับ ไมล์รอยัล ออร์คิด พลัส (ROP) คูณสอง 💺ลูกค้า InnovestX สามารถใช้คะแนน InnovestX Point ที่ได้จากการลงทุนในทุกสินทรัพย์ โดยทุก 10 คะแนน สามารถแลกรับ 2 ไมล์สะสม (จากปกติแลกได้ 1 ไมล์)        คำเตือน *ผู้ลงทุนควรศึกษาข้อมูลและทำความเข้าใจลักษณะสินค้า เงื่อนไขผลตอบแทน และความเสี่ยง ก่อนตัดสินใจลงทุน การลงทุนในหลักทรัพย์ต่างประเทศ อาจมีความเสี่ยงทางด้านอัตราแลกเปลี่ยนเข้ามาเกี่ยวข้อง * ,https://www.innovestx.co.th/promotions/detail/ROPX2
Document,https://www.innovestx.co.th/docs/default-source/announcement/20230410-marginable-security-list.pdf?sfvrsn=3c34fff0_1
" 🌍ตลาดหลักทรัพย์ และดัชนีหุ้นต่างประเทศ 📌ถ้าพูดถึงหุ้นต่างประเทศยอดนิยมของนักลงทุนไทย ก็คงหนีไม่พ้นหุ้นสหรัฐอเมริกาและหุ้นฮ่องกง ซึ่งนักลงทุนสามารถซื้อขายได้ผ่านแอปพลิเคชัน InnovestX แล้ว วันนี้ เราจะมาเล่าให้ฟังถึง เรื่องราวน่ารู้ของตลาดหลักทรัพย์สหรัฐอเมริกาและตลาดหลักทรัพย์ฮ่องกง รวมถึงดัชนีหุ้นที่เกี่ยวข้องกับทั้งสองตลาดนี้ US สหรัฐอเมริกามีตลาดหลักทรัพย์ที่สำคัญอยู่ 2 แห่ง คือ 1. ตลาดหลักทรัพย์นิวยอร์ก (NYSE) ก่อตั้งขึ้นเมื่อวันที่ 17 พฤษภาคม 1792 เป็นตลาดหลักทรัพย์ที่มีมูลค่าตลาดมากที่สุดในโลก2. แนสแด็ก (NASDAQ, National Association of Securities Dealers Automated Quotations) ก่อตั้งขึ้นเมื่อวันที่ 4 กุมภาพันธ์ 1971 เป็นตลาดหลักทรัพย์ที่มีมูลค่าตลาดเป็นอันดับสองของโลก 📉 ดัชนีหุ้นสหรัฐอเมริกาที่นักลงทุนนิยมใช้และติดตามมีอยู่ 3 ดัชนี คือ 1 ดัชนีอุตสาหกรรมดาวโจนส์ (Dow Jones Industrial Average, DJIA) เริ่มใช้เมื่อปี ค.ศ. 1896 เป็นดัชนีหุ้นของบริษัทขนาดใหญ่ 30 บริษัทที่ซื้อขายผ่าน NYSE และ NASDAQ โดยคำนวณจากผลรวมของราคาหุ้นทั้ง 30 ตัวหารด้วยค่าคงที่ค่าหนึ่ง ซึ่งปัจจุบันใช้ค่า 0.1522 ดัชนี S&P 500 เริ่มใช้เมื่อปี ค.ศ. 1957 เป็นดัชนีของหุ้นใหญ่ 500 ตัวแรกที่ซื้อขายผ่าน NYSE และ NASDAQ คำนวณแบบถ่วงน้ำหนักตามมูลค่าตลาดของบริษัท โดยหุ้นที่คัดเลือกจะต้องมีมูลค่าตลาดสูงตามเกณฑ์ที่กำหนด และมีสภาพคล่องที่ดี โดยมูลค่าของบริษัทใน S&P 500 คิดเป็น 80% ของมูลค่าตลาดหุ้นในสหรัฐอเมริกาทั้งหมด3 ดัชนี NASDAQ Composite เริ่มใช้เมื่อปี ค.ศ. 1971 เป็นดัชนีของหุ้นทุกตัวที่ซื้อขายในตลาด NASDAQ ซึ่งปัจจุบันมีอยู่ประมาณ 3,300 ตัว คำนวณแบบถ่วงน้ำหนักตามมูลค่าตลาดของบริษัท โดยบริษัทส่วนใหญ่ที่จดทะเบียนในตลาด NASDAQ มักเป็นบริษัทเทคโนโลยี ❗ดัชนีหุ้นทั้งสามจะแตกต่างกันที่หุ้นและวิธีที่ใช้คำนวณ โดยหากเราต้องการดูความเคลื่อนไหวของหุ้นขนาดใหญ่ก็อาจใช้ดัชนีอุตสาหกรรมดาวโจนส์ ซึ่งติดตามหุ้นใหญ่เพียง 30 ตัว แต่หากต้องการดูความเคลื่อนไหวของตลาดสหรัฐอเมริกาทั่วไปก็ควรใช้ดัชนี S&P 500 หรือถ้าหากต้องการดูความเคลื่อนไหวของหุ้นกลุ่มเทคโนโลยีก็เป็นดัชนี NASDAQ Composite HK ส่วนฮ่องกงมีตลาดหุ้นที่สำคัญอยู่เพียงแห่งเดียว คือ ตลาดหลักทรัพย์ฮ่องกง (HKEX) ก่อตั้งขั้นเมื่อวันที่ 3 กุมภาพันธ์ 1891 มีขนาดใหญ่เป็นอันดับ 3 ของเอเชีย รองจากตลาดหลักทรัพย์เซี่ยงไฮ้ และตลาดหลักทรัพย์ญี่ปุ่น 📉 ดัชนีที่นักลงทุนนิยมใช้ติดตามตลาดหลักทรัพย์ฮ่องกง คือ ดัชนีฮั่งเส็ง (Hang Seng Index) เริ่มใช้เมื่อวันที่ 24 พฤศจิกายน 1969 เป็นดัชนีของหุ้นขนาดใหญ่ในตลาดหลักทรัพย์ฮ่องกง คำนวณแบบถ่วงน้ำหนักด้วยมูลค่าตามราคาตลาด และปรับค่าการกระจายหุ้นรายย่อย (free float) ปัจจุบัน ดัชนีฮั่งเส็งประกอบด้วยหุ้นขนาดใหญ่ 50 ตัว คิดเป็นมูลค่า 58% ของมูลค่าตลาดหลักทรัพย์ฮ่องกง 💜สามารถเทรดหุ้นต่างประเทศและ ETF อื่น ๆ ได้แล้ววันนี้ บน Innovestx Application ",https://www.innovestx.co.th/knowledge-hub/detail/investment-by-asset/2565/08/24/us-hk
"  รายละเอียดขั้นตอน คลิกที่นี่   ข้อกำหนดและเงื่อนไขโครงการ  1. สำหรับลูกค้าปัจจุบันที่ใช้งานแอปพลิเคชัน InnovestX เท่านั้น
      ที่แนะนำเพื่อนมาเปิดบัญชีลงทุนสำเร็จผ่านแอปพลิเคชัน InnovestX
      ตั้งแต่วันที่ 18 กรกฎาคม - 31 สิงหาคม 2566
      โดยผู้ถูกแนะนำสามารถกรอกรหัสแนะนำเพื่อน
      หรือคลิกลิงก์ดาวน์โหลดที่ได้รับจากผู้แนะนำเพื่อโหลดแอปพลิเคชันและเริ่มต้นการเปิดบัญชีลงทุน
      (ซึ่งบัญชีลงทุนที่เปิดนั้นสามารถลงทุนได้ในหุ้นไทย กองทุนรวม หุ้นต่างประเทศ
      และตราสารหนี้ ไม่รวมบัญชีสินทรัพย์ดิจิทัล)  2. ผู้แนะนำลูกค้าจะได้รับโค้ดส่วนลด Shopee
      ต่อการแนะนำลูกค้าครบตามรายละเอียดตารางด้านล่างนี้ โดยแนะนำเพื่อนได้ไม่เกิน
      10 คน และมูลค่าของรางวัลที่ได้รับสูงสุดไม่เกิน 1,500 บาท    3.ผู้ถูกแนะนำต้องเป็นลูกค้าใหม่ที่ยังไม่เคยเปิดบัญชีลงทุนกับบริษัทหลัก
 อินโนเวทส์ เอกซ์ (หรือบัญชีลงทุนกับบริษัทหลักทรัพย์ไทยพาณิชย์ในอดีต) มาก่อน
    และต้องทำการเริ่มต้นเปิดบัญชีลงทุนภายในระยะเวลาแคมเปญเท่านั้น 4. ผู้ถูกแนะนำต้องเปิดบัญชีลงทุนสำเร็จ ผ่านแอปพลิเคชัน InnovestX
      และได้รับการอนุมัติเรียบร้อยแล้ว 5. ผู้ถูกแนะนำจะได้รับโค้ดส่วนลดกองทุนรวมมูลค่า 120 บาท ต่อ 1
      สิทธิ์เท่านั้น และส่วนลดกองทุนรวมสามารถใช้ซื้อกองทุนรวม ผ่านแอปพลิเคชัน
      InnovestX เท่านั้น ไม่สามารถใช้ผ่านช่องทางอื่นได้ 6.
 ผู้แนะนำต้องไม่เป็นพนักงานบริษัทที่ปฏิบัติหน้าที่เป็นผู้อนุมัติการเปิดบัญชี
      ผู้ให้คำแนะนำในการซื้อขายฯ หรือผู้รับคำสั่งซื้อขายฯ จากลูกค้า
      รวมทั้งผู้รับทรัพย์สินหรือจัดการ หรือเก็บรักษาทรัพย์สินของลูกค้า 7. บริษัทฯ
      จะจัดส่งของรางวัลให้กับลูกค้าที่เข้าเงื่อนไขตามที่บริษัทฯกำหนดทันทีที่ท่านแนะนำเพื่อนครบตามจำนวนที่แนะนำได้ตามตาราง ในข้อ 2 โดยท่านจะได้รับของรางวัลที่ข้อความแจ้งเตือน
      เพื่อนำโค้ดไปใช้ในลำดับถัดไป 8. ลูกค้าที่ได้รับสิทธิประโยชน์นี้ไม่สามารถแลกเปลี่ยน
      หรือทอนเป็นเงินสดหรือเปลี่ยนแปลงเป็นสิ่งอื่นใด
      และไม่สามารถโอนสิทธิ์ให้แก่บุคคลอื่นได้ 9. การเข้าร่วมกิจกรรมในโครงการนี้
      ถือเป็นการยินยอมให้บริษัทหลักทรัพย์อินโนเวสท์ เอกซ์ จำกัด
      (“INVX”)
      เก็บรวบรวมและใช้ข้อมูลส่วนตัวของบุคคลของผู้เข้าร่วมโครงการ
      อันหมายถึงผู้แนะนำเปิดบัญชีลงทุน และเพื่อนใหม่ที่เปิดบัญชีลงทุน
      ในการวิเคราะห์ข้อมูลส่วนบุคคลของท่าน การพัฒนาผลิตภัณฑ์และการติดต่อถึงท่าน
      เพื่อประโยชน์สูงสุดในการดำเนินโครงการและนำเสรอบริการและสิทธิประโยชน์ที่เหมาะสมแก่ลูกค้าโดยเฉพาะ10. บริษัทฯ ขอสงวนสิทธิ์ในการเปลี่ยนแปลงเงื่อนไข ข้อกำหนด รายละเอียด
      สิทธิประโยชน์ และยกเลิกรายการส่งเสริมการขายนี้โดยมิต้องแจ้งให้ทราบล่วงหน้า
      กรณีมีข้อพิพาท ผลการพิจารณาและคำตัดสินของบริษัทฯ
      ถือเป็นสิทธิ์อันเด็ดขาดและถือเป็นที่สิ้นสุด11. สอบถามข้อมูลเพิ่มเติมได้ที่อีเมล innovestx_contact@scb.co.th
      หรือเพจเฟซบุ๊ก InnovestX  คำเตือน *ผู้ลงทุนควรศึกษาข้อมูลและทำความเข้าใจลักษณะสินค้า เงื่อนไขผลตอบแทน
      และความเสี่ยง ก่อนตัดสินใจลงทุน * ",https://www.innovestx.co.th/promotions/detail/innovestx-refer-friends
 ETF หรือ Exchange Traded Fund เป็นกองทุนรวมประเภทหนึ่ง ที่มีการจดทะเบียนจึงทำสามารถซื้อขายได้ในตลาดหลักทรัพย์เหมือนกับหุ้น สำหรับประเทศไทยนั้น ETF จะมีเฉพาะกองทุนดัชนีเท่านั้น ดังนั้น ETF ในประเทศไทยทั้งหมดจึงเป็น ETF ที่มีนโยบายลงทุนเชิงรับ (Passive Management) เพราะต้องการให้กองทุนมีผลตอบแทนใกล้เคียงกับดัชนีมากที่สุด แต่ในต่างประเทศนั้นก็มีกองทุน ETF ทึ่มีนโยบายบริหารงานเชิงรุก (Active Management) ด้วย 📌Active ETF คือ ETF ที่มีนโยบายลงทุนเชิงรุก โดยต้องการให้ผลตอบแทนมากกว่าดัชนีชี้วัด (Benchmark) หรือมุ่งสร้างผลตอบแทนให้ได้มากที่สุด โดยเลือกประเภทและสัดส่วนของสินทรัพย์การลงทุนให้เหมาะสม ETF ประเภทนี้จึงจำเป็นต้องมีทีมวิเคราะห์การลงทุน ทั้งสภาพเศรษฐกิจโดยรวม และสินทรัพย์ที่จะลงทุน มักจะเก็บค่าธรรมเนียมการจัดการที่สูงกว่า Active ETF จึงเหมาะสำหรับผู้ที่ต้องการลงทุนให้ได้ผลตอบแทนที่สูงกว่าดัชนีชี้วัด และเชื่อว่าผู้จัดการกองทุนมีความสามารถคัดเลือกสินทรัพย์ที่สามารถสร้างผลตอบแทนได้มากกว่าตลาด โดยไม่กังวลถึงค่าธรรมเนียมที่สูงกว่า Passive Fund โดย Active ETF ชื่อดังที่เราคุ้นหูเป็นอย่างดี เช่น ARK Innovation ETF (ARKK) หรือ Fintech Innovation ETF (ARKF) 📌Passive ETF คือ ETF ที่มีนโยบายลงทุนเชิงรับ หรือเรียกได้ว่าเป็น กองทุนดัชนี เนื่องจากมีนโยบายการลงทุน ให้มีผลตอบใกล้เคียงกับดัชนีชี้วัด (Benchmark) ที่ใช้เทียบเคียงมากที่สุด เช่น ดัชนี S&P500 การลงทุนจะเป็นไปตามดัชนีชี้วัด จึงไม่จำเป็นต้องมีทีมงานวิเคราะห์การลงทุนเป็นทีมใหญ่ ค่าธรรมเนียมการบริหารงานจึงมักจะต่ำกว่า ETF Passive ETF จึงเหมาะสำหรับผู้ที่ต้องการลงทุนใน ETF ที่มีค่าธรรมเนียมที่ต่ำกว่า และเชื่อว่าตลาดได้รับข่าวสารอย่างเท่าเทียมกัน ทำให้ผู้จัดการกองทุนไม่สามารถสร้างผลตอบแทนส่วนเพิ่มจากตลาดได้ ตัวอย่างของ Passive ETF เช่น iShares Core S&P 500 ETF (IVY) หรือ SPDR Gold Shares (GLD) 💁🏼‍♀️สามารถลงทุนหุ้นต่างประเทศ และ ETF ได้แล้ววันนี้ บน Innovestx Application  ,https://www.innovestx.co.th/knowledge-hub/detail/investment-by-asset/2565/08/24/Active-ETF-vs-Passive-ETF
